discard_id,kyoku_id,hanchan_id,room_class_label,player_rel_seat,player_name,discard_tile_136,discard_tile_37_text,tsumogiri_flag,discard_epoch_s,thinking_time_ms,thinking_time_before_reach_ms,lagged,lag_delay_ms,seat0_hand_tiles_136_json,seat1_hand_tiles_136_json,seat2_hand_tiles_136_json,seat3_hand_tiles_136_json,seat0_hand_tiles_37_text,seat1_hand_tiles_37_text,seat2_hand_tiles_37_text,seat3_hand_tiles_37_text,shanten_after_discard,shanten_normal_after_discard,shanten_chiitoitsu_after_discard,wait_tiles_after_discard_mspz,ryanmen_fixed_flag,pystyle_top1_tile_37_text,pystyle_top1_expected_value_text,pystyle_top2_tile_37_text,pystyle_top2_expected_value_text,pystyle_top3_tile_37_text,pystyle_top3_expected_value_text
20260413023111_0003_004,20260413023111_0003,20260413023111,上級卓,1,sabakan,38,1p,tedashi,1776015564,1883.472,,0,,"[129,39,1,112,40,66,83,7,94,82,130,10,117]",,,,123m 128p 336s 2366z,,,,,,,,,,,,,,
20260413023111_0003_005,20260413023111_0003,20260413023111,上級卓,2,Tovenaar,69,9p,risekichu_hokan_tsumogiri,1776015566,1638.142,,0,,"[129,39,1,112,40,66,83,7,94,82,130,10,117]",,,,123m 128p 336s 2366z,,,,,,,,,,,,,,
20260413023111_0003_006,20260413023111_0003,20260413023111,上級卓,3,NoName,115,2z,tedashi,1776015567,1421.413,,0,,"[129,39,1,112,40,66,83,7,94,82,130,10,117]",,,,123m 128p 336s 2366z,,,,,,,,,,,,,,
20260413023111_0003_007,20260413023111_0003,20260413023111,上級卓,0,パシフィック,39,1p,tedashi,1776015571,3687.922,,0,,"[129,39,1,112,40,66,83,7,94,82,130,10,117,48]",,,,123m 1248p 336s 2366z,,,,3,3,4,,0,,,,,,
20260413023111_0003_008,20260413023111_0003,20260413023111,上級卓,1,sabakan,103,8s,tedashi,1776015572,1560.678,,1,1801.123,"[129,1,112,40,66,83,7,94,82,130,10,117,48]",,,,123m 248p 336s 2366z,,,,,,,,,,,,,,
20260413023111_0003_009,20260413023111_0003,20260413023111,上級卓,2,Tovenaar,120,4z,tedashi,1776015577,2856.829,,0,,"[129,1,112,40,66,83,7,94,82,130,10,117,48]",,,,123m 248p 336s 2366z,,,,,,,,,,,,,,
20260413023111_0003_010,20260413023111_0003,20260413023111,上級卓,3,NoName,123,4z,tedashi,1776015579,1838.914,,0,,"[129,1,112,40,66,83,7,94,82,130,10,117,48]",,,,123m 248p 336s 2366z,,,,,,,,,,,,,,
20260413023111_0003_011,20260413023111_0003,20260413023111,上級卓,0,パシフィック,117,3z,tedashi,1776015589,10220.224,,0,,"[129,1,112,40,66,83,7,94,82,130,10,117,48,64]",,,,123m 2488p 336s 2366z,,,,2,2,3,,0,,,,,,
20260413023111_0003_012,20260413023111_0003,20260413023111,上級卓,1,sabakan,9,3m,tedashi,1776015592,2541.012,,1,1190.65,"[129,1,112,40,66,83,7,94,82,130,10,48,64]",,,,123m 2488p 336s 266z,,,,,,,,,,,,,,
20260413023111_0003_013,20260413023111_0003,20260413023111,上級卓,2,Tovenaar,116,3z,tedashi,1776015594,924.829,,0,,"[129,1,112,40,66,83,7,94,82,130,10,48,64]",,,,123m 2488p 336s 266z,,,,,,,,,,,,,,
20260413023111_0003_014,20260413023111_0003,20260413023111,上級卓,3,NoName,118,3z,tedashi,1776015596,2043.488,,0,,"[129,1,112,40,66,83,7,94,82,130,10,48,64]",,,,123m 2488p 336s 266z,,,,,,,,,,,,,,
20260413023111_0003_015,20260413023111_0003,20260413023111,上級卓,0,パシフィック,5,2m,tsumogiri,1776015609,12708.867,,0,,"[129,1,112,40,66,83,7,94,82,130,10,48,64,5]",,,,1223m 2488p 336s 266z,,,,2,2,2,,0,,,,,,
20260413023111_0003_016,20260413023111_0003,20260413023111,上級卓,1,sabakan,12,4m,risekichu_hokan_tsumogiri,1776015610,1820.624,,1,1319.164,"[129,1,112,40,66,83,7,94,82,130,10,48,64]",,,,123m 2488p 336s 266z,,,,,,,,,,,,,,
20260413023111_0003_017,20260413023111_0003,20260413023111,上級卓,2,Tovenaar,91,5s,tedashi,1776015614,1894.917,,0,,"[129,1,112,40,66,83,7,94,82,130,10,48,64]",,,,123m 2488p 336s 266z,,,,,,,,,,,,,,
20260413023111_0003_018,20260413023111_0003,20260413023111,上級卓,3,NoName,126,5z,tedashi,1776015615,1104.763,,0,,"[129,1,112,40,66,83,7,94,82,130,10,48,64]",,,,123m 2488p 336s 266z,,,,,,,,,,,,,,
20260413023111_0003_019,20260413023111_0003,20260413023111,上級卓,0,パシフィック,54,5p,tsumogiri,1776015621,6770.676,,1,1665.098,"[129,1,112,40,66,83,7,94,82,130,10,48,64,54]",,,,123m 24588p 336s 266z,,,,2,2,3,,0,,,,,,
20260413023111_0003_020,20260413023111_0003,20260413023111,上級卓,1,sabakan,0,1m,risekichu_hokan_tsumogiri,1776015627,4033.547,,1,993.686,"[129,1,112,40,66,83,7,94,82,130,10,48,64]",,,,123m 2488p 336s 266z,,,,,,,,,,,,,,
20260413023111_0003_021,20260413023111_0003,20260413023111,上級卓,2,Tovenaar,89,5s,risekichu_hokan_tsumogiri,1776015630,1576.454,,0,,"[129,1,112,40,66,83,7,94,82,130,10,48,64]",,,,123m 2488p 336s 266z,,,,,,,,,,,,,,
20260413023111_0003_022,20260413023111_0003,20260413023111,上級卓,3,NoName,68,9p,tedashi,1776015631,1257.305,,0,,"[129,1,112,40,66,83,7,94,82,130,10,48,64]",,,,123m 2488p 336s 266z,,,,,,,,,,,,,,
20260413023111_0003_023,20260413023111_0003,20260413023111,上級卓,0,パシフィック,20,6m,tsumogiri,1776015638,6715.716,,0,,"[129,1,112,40,66,83,7,94,82,130,10,48,64,20]",,,,1236m 2488p 336s 266z,,,,2,2,3,,0,,,,,,
20260413023111_0104_002,20260413023111_0104,20260413023111,上級卓,0,パシフィック,119,3z,tedashi,1776015771,2469.921,,0,,"[6,18,45,61,72,73,77,96,104,108,109,119,123,23]",,,,256m 37p 11279s 1134z,,,,4,4,4,,0,,,,,,
20260413023111_0104_003,20260413023111_0104,20260413023111,上級卓,1,sabakan,128,6z,risekichu_hokan_tsumogiri,1776015773,1638.319,,0,,"[6,18,45,61,72,73,77,96,104,108,109,123,23]",,,,256m 37p 11279s 114z,,,,,,,,,,,,,,
20260413023111_0104_004,20260413023111_0104,20260413023111,上級卓,2,Tovenaar,36,1p,tedashi,1776015774,1628.865,,1,915.926,"[6,18,45,61,72,73,77,96,104,108,109,123,23]",,,,256m 37p 11279s 114z,,,,,,,,,,,,,,
20260413023111_0104_005,20260413023111_0104,20260413023111,上級卓,3,NoName,113,2z,tedashi,1776015776,923.908,,0,,"[6,18,45,61,72,73,77,96,104,108,109,123,23]",,,,256m 37p 11279s 114z,,,,,,,,,,,,,,
20260413023111_0104_006,20260413023111_0104,20260413023111,上級卓,0,パシフィック,123,4z,tedashi,1776015779,2988.158,,0,,"[6,18,45,61,72,73,77,96,104,108,109,123,23,90]",,,,256m 37p 112579s 114z,,,,4,4,4,,0,,,,,,
20260413023111_0104_007,20260413023111_0104,20260413023111,上級卓,1,sabakan,27,7m,tedashi,1776015783,3570.827,,0,,"[6,18,45,61,72,73,77,96,104,108,109,23,90]",,,,256m 37p 112579s 11z,,,,,,,,,,,,,,
20260413023111_0104_008,20260413023111_0104,20260413023111,上級卓,2,Tovenaar,31,8m,tedashi,1776015785,1841.551,,0,,"[6,18,45,61,72,73,77,96,104,108,109,23,90]",,,,256m 37p 112579s 11z,,,,,,,,,,,,,,
20260413023111_0104_009,20260413023111_0104,20260413023111,上級卓,3,NoName,107,9s,tedashi,1776015786,1234.659,,0,,"[6,18,45,61,72,73,77,96,104,108,109,23,90]",,,,256m 37p 112579s 11z,,,,,,,,,,,,,,
20260413023111_0104_010,20260413023111_0104,20260413023111,上級卓,0,パシフィック,77,2s,tedashi,1776015791,4785.95,,0,,"[6,18,45,61,72,73,77,96,104,108,109,23,90,7]",,,,2256m 37p 112579s 11z,,,,3,3,3,,0,,,,,,
20260413023111_0104_011,20260413023111_0104,20260413023111,上級卓,1,sabakan,53,5p,tedashi,1776015793,1862.349,,1,1637.677,"[6,18,45,61,72,73,96,104,108,109,23,90,7]",,,,2256m 37p 11579s 11z,,,,,,,,,,,,,,
20260413023111_0104_012,20260413023111_0104,20260413023111,上級卓,2,Tovenaar,70,9p,risekichu_hokan_tsumogiri,1776015796,1863.621,,1,1273.856,"[6,18,45,61,72,73,96,104,108,109,23,90,7]",,,,2256m 37p 11579s 11z,,,,,,,,,,,,,,
20260413023111_0104_013,20260413023111_0104,20260413023111,上級卓,3,NoName,125,5z,tedashi,1776015799,1480.481,,0,,"[6,18,45,61,72,73,96,104,108,109,23,90,7]",,,,2256m 37p 11579s 11z,,,,,,,,,,,,,,
20260413023111_0104_014,20260413023111_0104,20260413023111,上級卓,0,パシフィック,61,7p,tedashi,1776015802,2764.884,,0,,"[6,18,45,61,72,73,96,104,108,109,23,90,7,43]",,,,2256m 237p 11579s 11z,,,,3,3,3,,0,,,,,,
20260413023111_0104_015,20260413023111_0104,20260413023111,上級卓,1,sabakan,40,2p,tedashi,1776015805,563.235,2995.875,0,,"[6,18,45,72,73,96,104,108,109,23,90,7,43]",,,,2256m 23p 11579s 11z,,,,,,,,,,,,,,
20260413023111_0104_016,20260413023111_0104,20260413023111,上級卓,2,Tovenaar,126,5z,tedashi,1776015808,3367.175,,0,,"[6,18,45,72,73,96,104,108,109,23,90,7,43]",,,,2256m 23p 11579s 11z,,,,,,,,,,,,,,
20260413023111_0104_017,20260413023111_0104,20260413023111,上級卓,3,NoName,71,9p,tedashi,1776015810,1548.795,,0,,"[6,18,45,72,73,96,104,108,109,23,90,7,43]",,,,2256m 23p 11579s 11z,,,,,,,,,,,,,,
20260413023111_0104_018,20260413023111_0104,20260413023111,上級卓,0,パシフィック,41,2p,tsumogiri,1776015829,19439.66,,0,,"[6,18,45,72,73,96,104,108,109,23,90,7,43,41]",,,,2256m 223p 11579s 11z,,,,2,3,2,,1,,,,,,
20260413023111_0200_000,20260413023111_0200,20260413023111,上級卓,3,NoName,117,3z,tedashi,1776015852,,,1,14153.303,"[118,42,110,59,116,109,89,64,128,48,39,77,113]",,,,12468p 25s 112336z,,,,,,,,,,,,,,
20260413023111_0200_007,20260413023111_0200,20260413023111,上級卓,2,Tovenaar,114,2z,tedashi,1776015877,1479.636,,0,,"[39,42,48,59,64,77,89,109,110,113,116,118,128]",,,,12468p 25s 112336z,,,,,,,,,,,,,,
20260413023111_0200_008,20260413023111_0200,20260413023111,上級卓,3,NoName,135,7z,tedashi,1776015878,931.239,,0,,"[39,42,48,59,64,77,89,109,110,113,116,118,128]",,,,12468p 25s 112336z,,,,,,,,,,,,,,
20260413023111_0200_009,20260413023111_0200,20260413023111,上級卓,0,パシフィック,113,2z,tedashi,1776015880,1880.177,,0,,"[39,42,48,59,64,77,89,109,110,113,116,118,128,28]",,,,8m 12468p 25s 112336z,,,,4,4,4,,0,,,,,,
20260413023111_0200_010,20260413023111_0200,20260413023111,上級卓,1,sabakan,127,5z,risekichu_hokan_tsumogiri,1776015882,1666.658,,0,,"[39,42,48,59,64,77,89,109,110,116,118,128,28]",,,,8m 12468p 25s 11336z,,,,,,,,,,,,,,
20260413023111_0200_011,20260413023111_0200,20260413023111,上級卓,2,Tovenaar,104,9s,tedashi,1776015883,1609.123,,0,,"[39,42,48,59,64,77,89,109,110,116,118,128,28]",,,,8m 12468p 25s 11336z,,,,,,,,,,,,,,
20260413023111_0200_012,20260413023111_0200,20260413023111,上級卓,3,NoName,112,2z,tedashi,1776015885,2011.6,,0,,"[39,42,48,59,64,77,89,109,110,116,118,128,28]",,,,8m 12468p 25s 11336z,,,,,,,,,,,,,,
20260413023111_0200_013,20260413023111_0200,20260413023111,上級卓,0,パシフィック,89,5s,tedashi,1776015887,1395.813,,0,,"[39,42,48,59,64,77,89,109,110,116,118,128,28,56]",,,,8m 124668p 25s 11336z,,,,3,3,3,,0,,,,,,
20260413023111_0200_014,20260413023111_0200,20260413023111,上級卓,1,sabakan,37,1p,tedashi,1776015890,3380.364,,0,,"[39,42,48,59,64,77,109,110,116,118,128,28,56]",,,,8m 124668p 2s 11336z,,,,,,,,,,,,,,
20260413023111_0200_015,20260413023111_0200,20260413023111,上級卓,2,Tovenaar,108,1z,tedashi,1776015892,1893.577,,1,4515.703,"[39,42,48,59,64,77,109,110,116,118,128,28,56]",,,,8m 124668p 2s 11336z,,,,,,,,,,,,,,
20260413023111_0200_016,20260413023111_0200,20260413023111,上級卓,3,NoName,115,2z,tedashi,1776015897,734.132,,0,,"[39,42,48,59,64,77,109,110,116,118,128,28,56]",,,,8m 124668p 2s 11336z,,,,,,,,,,,,,,
20260413023111_0200_017,20260413023111_0200,20260413023111,上級卓,0,パシフィック,18,5m,tsumogiri,1776015900,2687.062,,0,,"[39,42,48,59,64,77,109,110,116,118,128,28,56,18]",,,,58m 124668p 2s 11336z,,,,3,3,3,,0,,,,,,
20260413023111_0200_018,20260413023111_0200,20260413023111,上級卓,1,sabakan,101,8s,tedashi,1776015902,1853.577,,0,,"[39,42,48,59,64,77,109,110,116,118,128,28,56]",,,,8m 124668p 2s 11336z,,,,,,,,,,,,,,
20260413023111_0200_019,20260413023111_0200,20260413023111,上級卓,2,Tovenaar,126,5z,tedashi,1776015905,2781.99,,0,,"[39,42,48,59,64,77,109,110,116,118,128,28,56]",,,,8m 124668p 2s 11336z,,,,,,,,,,,,,,
20260413023111_0200_020,20260413023111_0200,20260413023111,上級卓,3,NoName,2,1m,tedashi,1776015906,1292.869,,0,,"[39,42,48,59,64,77,109,110,116,118,128,28,56]",,,,8m 124668p 2s 11336z,,,,,,,,,,,,,,
20260413023111_0200_021,20260413023111_0200,20260413023111,上級卓,0,パシフィック,99,7s,tsumogiri,1776015926,19746.792,,1,1383.155,"[39,42,48,59,64,77,109,110,116,118,128,28,56,99]",,,,8m 124668p 27s 11336z,,,,3,3,3,,0,,,,,,
20260413023111_0200_022,20260413023111_0200,20260413023111,上級卓,1,sabakan,74,1s,tedashi,1776015929,2025.071,,0,,"[39,42,48,59,64,77,109,110,116,118,128,28,56]",,,,8m 124668p 2s 11336z,,,,,,,,,,,,,,
20260413023111_0200_023,20260413023111_0200,20260413023111,上級卓,2,Tovenaar,129,6z,tedashi,1776015932,2690.057,,2,917.328,"[39,42,48,59,64,77,109,110,116,118,128,28,56]",,,,8m 124668p 2s 11336z,,,,,,,,,,,,,,
20260413030233_0000_000,20260413030233_0000,20260413030233,上級卓,1,crimson,119,3z,tedashi,1776016962,,,0,,"[125,113,70,76,65,25,35,49,122,61,81,88,57]",,,,79m 46789p 23r5s 245z,,,,,,,,,,,,,,
20260413030233_0000_001,20260413030233_0000,20260413030233,上級卓,2,ぱぱん2,123,4z,tedashi,1776016964,1603.333,,0,,"[125,113,70,76,65,25,35,49,122,61,81,88,57]",,,,79m 46789p 23r5s 245z,,,,,,,,,,,,,,
20260413030233_0000_002,20260413030233_0000,20260413030233,上級卓,3,ht-pt,121,4z,tedashi,1776016965,1332.769,,0,,"[125,113,70,76,65,25,35,49,122,61,81,88,57]",,,,79m 46789p 23r5s 245z,,,,,,,,,,,,,,
20260413030233_0000_003,20260413030233_0000,20260413030233,上級卓,0,パシフィック,113,2z,tedashi,1776016968,2991.724,,0,,"[125,113,70,76,65,25,35,49,122,61,81,88,57,86]",,,,79m 46789p 234r5s 245z,,,,2,2,6,,0,,,,,,
20260413030233_0000_004,20260413030233_0000,20260413030233,上級卓,1,crimson,39,1p,tedashi,1776016970,2079.347,,0,,"[125,70,76,65,25,35,49,122,61,81,88,57,86]",,,,79m 46789p 234r5s 45z,,,,,,,,,,,,,,
20260413030233_0000_005,20260413030233_0000,20260413030233,上級卓,2,ぱぱん2,37,1p,tedashi,1776016972,1706.573,,1,1550.869,"[125,70,76,65,25,35,49,122,61,81,88,57,86]",,,,79m 46789p 234r5s 45z,,,,,,,,,,,,,,
20260413030233_0000_006,20260413030233_0000,20260413030233,上級卓,3,ht-pt,108,1z,tedashi,1776016975,1034.263,,0,,"[125,70,76,65,25,35,49,122,61,81,88,57,86]",,,,79m 46789p 234r5s 45z,,,,,,,,,,,,,,
20260413030233_0000_007,20260413030233_0000,20260413030233,上級卓,0,パシフィック,125,5z,tedashi,1776016976,1143.743,,1,1320.092,"[125,70,76,65,25,35,49,122,61,81,88,57,86,116]",,,,79m 46789p 234r5s 345z,,,,2,2,6,,0,,,,,,
20260413030233_0000_008,20260413030233_0000,20260413030233,上級卓,1,crimson,112,2z,tedashi,1776016979,1438.152,,0,,"[70,76,65,25,35,49,122,61,81,88,57,86,116]",,,,79m 46789p 234r5s 34z,,,,,,,,,,,,,,
20260413030233_0000_009,20260413030233_0000,20260413030233,上級卓,2,ぱぱん2,2,1m,tedashi,1776016980,1933.569,,0,,"[70,76,65,25,35,49,122,61,81,88,57,86,116]",,,,79m 46789p 234r5s 34z,,,,,,,,,,,,,,
20260413030233_0000_010,20260413030233_0000,20260413030233,上級卓,3,ht-pt,131,6z,tedashi,1776016982,1333.15,,0,,"[70,76,65,25,35,49,122,61,81,88,57,86,116]",,,,79m 46789p 234r5s 34z,,,,,,,,,,,,,,
20260413030233_0000_011,20260413030233_0000,20260413030233,上級卓,0,パシフィック,116,3z,tedashi,1776016983,1114.287,,0,,"[70,76,65,25,35,49,122,61,81,88,57,86,116,33]",,,,799m 46789p 234r5s 34z,,,,2,2,5,,0,,,,,,
20260413030233_0000_012,20260413030233_0000,20260413030233,上級卓,1,crimson,109,1z,tedashi,1776016985,2352.715,,0,,"[70,76,65,25,35,49,122,61,81,88,57,86,33]",,,,799m 46789p 234r5s 4z,,,,,,,,,,,,,,
20260413030233_0000_013,20260413030233_0000,20260413030233,上級卓,2,ぱぱん2,130,6z,risekichu_hokan_tsumogiri,1776016988,2474.44,,0,,"[70,76,65,25,35,49,122,61,81,88,57,86,33]",,,,799m 46789p 234r5s 4z,,,,,,,,,,,,,,
20260413030233_0000_014,20260413030233_0000,20260413030233,上級卓,3,ht-pt,4,2m,tedashi,1776016990,2688.801,,6,227.974,"[70,76,65,25,35,49,122,61,81,88,57,86,33]",,,,799m 46789p 234r5s 4z,,,,,,,,,,,,,,
20260413030233_0000_015,20260413030233_0000,20260413030233,上級卓,0,パシフィック,42,2p,tsumogiri,1776016993,2049.131,,0,,"[70,76,65,25,35,49,122,61,81,88,57,86,33,42]",,,,799m 246789p 234r5s 4z,,,,2,2,5,,0,,,,,,
20260413030233_0000_016,20260413030233_0000,20260413030233,上級卓,1,crimson,128,6z,tedashi,1776016994,1548.815,,0,,"[70,76,65,25,35,49,122,61,81,88,57,86,33]",,,,799m 46789p 234r5s 4z,,,,,,,,,,,,,,
20260413030233_0000_017,20260413030233_0000,20260413030233,上級卓,2,ぱぱん2,62,7p,tedashi,1776016997,2501.797,,0,,"[70,76,65,25,35,49,122,61,81,88,57,86,33]",,,,799m 46789p 234r5s 4z,,,,,,,,,,,,,,
20260413030233_0000_018,20260413030233_0000,20260413030233,上級卓,3,ht-pt,0,1m,risekichu_hokan_tsumogiri,1776016999,2045.359,,0,,"[70,76,65,25,35,49,122,61,81,88,57,86,33]",,,,799m 46789p 234r5s 4z,,,,,,,,,,,,,,
20260413030233_0000_019,20260413030233_0000,20260413030233,上級卓,0,パシフィック,122,4z,tedashi,1776017001,1695.861,,0,,"[70,76,65,25,35,49,122,61,81,88,57,86,33,19]",,,,5799m 46789p 234r5s 4z,,,,1,1,5,,0,,,,,,
20260413030233_0000_020,20260413030233_0000,20260413030233,上級卓,1,crimson,14,4m,tedashi,1776017002,1836.414,,0,,"[70,76,65,25,35,49,61,81,88,57,86,33,19]",,,,5799m 46789p 234r5s,,,,,,,,,,,,,,
20260413030233_0000_021,20260413030233_0000,20260413030233,上級卓,2,ぱぱん2,36,1p,risekichu_hokan_tsumogiri,1776017004,1612.086,,1,1610.595,"[70,76,65,25,35,49,61,81,88,57,86,33,19]",,,,5799m 46789p 234r5s,,,,,,,,,,,,,,
20260413030233_0000_022,20260413030233_0000,20260413030233,上級卓,3,ht-pt,104,9s,tedashi,1776017014,8094.803,,0,,"[70,76,65,25,35,49,61,81,88,57,86,33,19]",,,,5799m 46789p 234r5s,,,,,,,,,,,,,,
20260413030233_0000_023,20260413030233_0000,20260413030233,上級卓,0,パシフィック,124,5z,tsumogiri,1776017016,1895.14,,2,1270.056,"[70,76,65,25,35,49,61,81,88,57,86,33,19,124]",,,,5799m 46789p 234r5s 5z,,,,1,1,5,,0,,,,,,
20260413030233_0000_024,20260413030233_0000,20260413030233,上級卓,2,ぱぱん2,60,7p,tedashi,1776017018,716.991,,0,,"[70,76,65,25,35,49,61,81,88,57,86,33,19]",,,,5799m 46789p 234r5s,,,,,,,,,,,,,,
20260413030233_0000_025,20260413030233_0000,20260413030233,上級卓,3,ht-pt,43,2p,tedashi,1776017025,7680.924,,0,,"[70,76,65,25,35,49,61,81,88,57,86,33,19]",,,,5799m 46789p 234r5s,,,,,,,,,,,,,,
20260413030233_0000_026,20260413030233_0000,20260413030233,上級卓,0,パシフィック,107,9s,tsumogiri,1776017027,1880.207,,0,,"[70,76,65,25,35,49,61,81,88,57,86,33,19,107]",,,,5799m 46789p 234r59s,,,,1,1,5,,0,,,,,,
20260413030233_0000_027,20260413030233_0000,20260413030233,上級卓,1,crimson,83,3s,tedashi,1776017029,2019.484,,2,1324.918,"[70,76,65,25,35,49,61,81,88,57,86,33,19]",,,,5799m 46789p 234r5s,,,,,,,,,,,,,,
20260413030233_0000_028,20260413030233_0000,20260413030233,上級卓,2,ぱぱん2,56,6p,tedashi,1776017031,914.943,,1,2165.973,"[70,76,65,25,35,49,61,81,88,57,86,33,19]",,,,5799m 46789p 234r5s,,,,,,,,,,,,,,
20260413030233_0000_029,20260413030233_0000,20260413030233,上級卓,3,ht-pt,120,4z,risekichu_hokan_tsumogiri,1776017035,1022.839,,0,,"[70,76,65,25,35,49,61,81,88,57,86,33,19]",,,,5799m 46789p 234r5s,,,,,,,,,,,,,,
20260413030233_0000_030,20260413030233_0000,20260413030233,上級卓,0,パシフィック,129,6z,tsumogiri,1776017036,1566.372,,0,,"[70,76,65,25,35,49,61,81,88,57,86,33,19,129]",,,,5799m 46789p 234r5s 6z,,,,1,1,5,,0,,,,,,
20260413030233_0000_031,20260413030233_0000,20260413030233,上級卓,1,crimson,52,r5p,tedashi,1776017038,1910.782,,0,,"[70,76,65,25,35,49,61,81,88,57,86,33,19]",,,,5799m 46789p 234r5s,,,,,,,,,,,,,,
20260413030233_0000_032,20260413030233_0000,20260413030233,上級卓,2,ぱぱん2,20,6m,risekichu_hokan_tsumogiri,1776017040,1736.948,,0,,"[70,76,65,25,35,49,61,81,88,57,86,33,19]",,,,5799m 46789p 234r5s,,,,,,,,,,,,,,
20260413030233_0000_033,20260413030233_0000,20260413030233,上級卓,3,ht-pt,110,1z,risekichu_hokan_tsumogiri,1776017041,1264.447,,0,,"[70,76,65,25,35,49,61,81,88,57,86,33,19]",,,,5799m 46789p 234r5s,,,,,,,,,,,,,,
20260413030233_0000_034,20260413030233_0000,20260413030233,上級卓,0,パシフィック,70,9p,tedashi,1776017044,3246.881,,1,1229.216,"[70,76,65,25,35,49,61,81,88,57,86,33,19,96]",,,,5799m 46789p 234r57s,,,,1,1,5,,0,,,,,,
20260413030233_0000_035,20260413030233_0000,20260413030233,上級卓,1,crimson,72,1s,tedashi,1776017047,1014.759,,0,,"[76,65,25,35,49,61,81,88,57,86,33,19,96]",,,,5799m 4678p 234r57s,,,,,,,,,,,,,,
20260413030233_0000_036,20260413030233_0000,20260413030233,上級卓,2,ぱぱん2,16,r5m,risekichu_hokan_tsumogiri,1776017048,1749.809,,1,2871.791,"[76,65,25,35,49,61,81,88,57,86,33,19,96]",,,,5799m 4678p 234r57s,,,,,,,,,,,,,,
20260413030233_0000_037,20260413030233_0000,20260413030233,上級卓,3,ht-pt,50,4p,risekichu_hokan_tsumogiri,1776017053,1630.826,,0,,"[76,65,25,35,49,61,81,88,57,86,33,19,96]",,,,5799m 4678p 234r57s,,,,,,,,,,,,,,
20260413030233_0000_038,20260413030233_0000,20260413030233,上級卓,0,パシフィック,49,4p,tedashi,1776017057,4511.002,,0,,"[76,65,25,35,49,61,81,88,57,86,33,19,96,58]",,,,5799m 46678p 234r57s,,,,1,1,4,,0,,,,,,
20260413030233_0000_039,20260413030233_0000,20260413030233,上級卓,1,crimson,135,7z,risekichu_hokan_tsumogiri,1776017059,1529.668,,0,,"[76,65,25,35,61,81,88,57,86,33,19,96,58]",,,,5799m 6678p 234r57s,,,,,,,,,,,,,,
20260413030233_0000_040,20260413030233_0000,20260413030233,上級卓,2,ぱぱん2,69,9p,risekichu_hokan_tsumogiri,1776017060,1561.909,,0,,"[76,65,25,35,61,81,88,57,86,33,19,96,58]",,,,5799m 6678p 234r57s,,,,,,,,,,,,,,
20260413030233_0000_041,20260413030233_0000,20260413030233,上級卓,3,ht-pt,59,6p,risekichu_hokan_tsumogiri,1776017063,2836.056,,2,15182.606,"[76,65,25,35,61,81,88,57,86,33,19,96,58]",,,,5799m 6678p 234r57s,,,,,,,,,,,,,,
20260413030233_0000_042,20260413030233_0000,20260413030233,上級卓,0,パシフィック,58,6p,tedashi,1776017081,2690.666,,1,1566.904,"[76,25,35,81,88,57,86,33,19,96,58]",,,,5799m 66p 234r57s,,,,1,1,,,0,,,,,,
20260413030233_0000_043,20260413030233_0000,20260413030233,上級卓,1,crimson,106,9s,risekichu_hokan_tsumogiri,1776017084,1064.582,,1,2332.271,"[76,25,35,81,88,57,86,33,19,96]",,,,5799m 6p 234r57s,,,,,,,,,,,,,,
20260413030233_0000_044,20260413030233_0000,20260413030233,上級卓,2,ぱぱん2,55,5p,risekichu_hokan_tsumogiri,1776017087,920.519,,1,1846.508,"[76,25,35,81,88,57,86,33,19,96]",,,,5799m 6p 234r57s,,,,,,,,,,,,,,
20260413030233_0000_045,20260413030233_0000,20260413030233,上級卓,3,ht-pt,117,3z,risekichu_hokan_tsumogiri,1776017090,925.679,,0,,"[76,25,35,81,88,57,86,33,19,96]",,,,5799m 6p 234r57s,,,,,,,,,,,,,,
20260413030233_0000_046,20260413030233_0000,20260413030233,上級卓,0,パシフィック,19,5m,tedashi,1776017093,2954.362,,1,2272.569,"[76,25,35,81,88,57,86,33,19,96,64]",,,,5799m 68p 234r57s,,,,1,1,,,0,,,,,,
20260413030233_0000_047,20260413030233_0000,20260413030233,上級卓,1,crimson,118,3z,risekichu_hokan_tsumogiri,1776017096,707.486,,0,,"[76,25,35,81,88,57,86,33,96,64]",,,,799m 68p 234r57s,,,,,,,,,,,,,,
20260413030233_0000_048,20260413030233_0000,20260413030233,上級卓,2,ぱぱん2,31,8m,risekichu_hokan_tsumogiri,1776017098,2060.08,,0,,"[76,25,35,81,88,57,86,33,96,64]",,,,799m 68p 234r57s,,,,,,,,,,,,,,
20260413030233_0000_049,20260413030233_0000,20260413030233,上級卓,3,ht-pt,79,2s,risekichu_hokan_tsumogiri,1776017100,2458.326,,1,6457.415,"[76,25,35,81,88,57,86,33,96,64]",,,,799m 68p 234r57s,,,,,,,,,,,,,,
20260413030233_0000_050,20260413030233_0000,20260413030233,上級卓,0,パシフィック,3,1m,tsumogiri,1776017109,1871.253,,0,,"[76,25,35,81,88,57,86,33,96,64,3]",,,,1799m 68p 234r57s,,,,1,1,,,0,,,,,,
20260413030233_0000_051,20260413030233_0000,20260413030233,上級卓,1,crimson,87,4s,risekichu_hokan_tsumogiri,1776017110,1723.622,,2,985.187,"[76,25,35,81,88,57,86,33,96,64]",,,,799m 68p 234r57s,,,,,,,,,,,,,,
